date,kospi200,커뮤,건설,중공업,철강,에너지,정보기술,금융,생활소비재,경기소비재,산업재,헬스케어
2002-08-08,85.58,,,,,,,,,,,
2002-08-09,86.6,,,,,,,,,,,
2002-08-12,86.92,,,,,,,,,,,
2002-08-13,88.8,,,,,,,,,,,
2002-08-14,89.19,,,,,,,,,,,
2002-08-16,90.21,,,,,,,,,,,
2002-08-19,90.17,,,,,,,,,,,
2002-08-20,92.72,,,,,,,,,,,
2002-08-21,93.84,,,,,,,,,,,
2002-08-22,93.86,,,,,,,,,,,
2002-08-23,93.22,,,,,,,,,,,
2002-08-26,92.4,,,,,,,,,,,
2002-08-27,90.92,,,,,,,,,,,
2002-08-28,90.89,,,,,,,,,,,
2002-08-29,91.06,,,,,,,,,,,
2002-08-30,92.55,,,,,,,,,,,
2002-09-02,94.54,,,,,,,,,,,
2002-09-03,93.01,,,,,,,,,,,
2002-09-04,90.67,,,,,,,,,,,
2002-09-05,90.25,,,,,,,,,,,
2002-09-06,88.76,,,,,,,,,,,
2002-09-09,87.58,,,,,,,,,,,
2002-09-10,89.67,,,,,,,,,,,
2002-09-11,91.14,,,,,,,,,,,
2002-09-12,93.13,,,,,,,,,,,
2002-09-13,90.3,,,,,,,,,,,
2002-09-16,88.43,,,,,,,,,,,
2002-09-17,91.37,,,,,,,,,,,
2002-09-18,88.4,,,,,,,,,,,
2002-09-19,88.41,,,,,,,,,,,
2002-09-23,85.18,,,,,,,,,,,
2002-09-24,84.39,,,,,,,,,,,
2002-09-25,82.6,,,,,,,,,,,
2002-09-26,83.24,,,,,,,,,,,
2002-09-27,83.43,,,,,,,,,,,
2002-09-30,81.37,,,,,,,,,,,
2002-10-01,82.03,,,,,,,,,,,
2002-10-02,81.5,,,,,,,,,,,
2002-10-04,81.91,,,,,,,,,,,
2002-10-07,78.83,,,,,,,,,,,
2002-10-08,79.89,,,,,,,,,,,
2002-10-09,78.02,,,,,,,,,,,
2002-10-10,73.35,,,,,,,,,,,
2002-10-11,73.86,,,,,,,,,,,
2002-10-14,77.27,,,,,,,,,,,
2002-10-15,79.21,,,,,,,,,,,
2002-10-16,80.1,,,,,,,,,,,
2002-10-17,81.16,,,,,,,,,,,
2002-10-18,84.5,,,,,,,,,,,
2002-10-21,82.11,,,,,,,,,,,
2002-10-22,80.34,,,,,,,,,,,
2002-10-23,82.77,,,,,,,,,,,
2002-10-24,82.48,,,,,,,,,,,
2002-10-25,82.65,,,,,,,,,,,
2002-10-28,85.61,,,,,,,,,,,
2002-10-29,84.93,,,,,,,,,,,
2002-10-30,82.97,,,,,,,,,,,
2002-10-31,83.1,,,,,,,,,,,
2002-11-01,81.65,,,,,,,,,,,
2002-11-04,85.04,,,,,,,,,,,
2002-11-05,84.01,,,,,,,,,,,
2002-11-06,86.4,,,,,,,,,,,
2002-11-07,86.25,,,,,,,,,,,
2002-11-08,85.45,,,,,,,,,,,
2002-11-11,83.15,,,,,,,,,,,
2002-11-12,82.74,,,,,,,,,,,
2002-11-13,82.65,,,,,,,,,,,
2002-11-14,82.42,,,,,,,,,,,
2002-11-15,85.26,,,,,,,,,,,
2002-11-18,84.48,,,,,,,,,,,
2002-11-19,85.06,,,,,,,,,,,
2002-11-20,86.5,,,,,,,,,,,
2002-11-21,87.65,,,,,,,,,,,
2002-11-22,87.97,,,,,,,,,,,
2002-11-25,89.68,,,,,,,,,,,
2002-11-26,89.11,,,,,,,,,,,
2002-11-27,89.87,,,,,,,,,,,
2002-11-28,90.72,,,,,,,,,,,
2002-11-29,92.05,,,,,,,,,,,
2002-12-02,92.67,,,,,,,,,,,
2002-12-03,93.52,,,,,,,,,,,
2002-12-04,90.62,,,,,,,,,,,
2002-12-05,91.68,,,,,,,,,,,
2002-12-06,91.03,,,,,,,,,,,
2002-12-09,89.84,,,,,,,,,,,
2002-12-10,89.02,,,,,,,,,,,
2002-12-11,88.51,,,,,,,,,,,
2002-12-12,90.81,,,,,,,,,,,
2002-12-13,89.81,,,,,,,,,,,
2002-12-16,87.72,,,,,,,,,,,
2002-12-17,89.37,,,,,,,,,,,
2002-12-18,90.05,,,,,,,,,,,
2002-12-20,90.19,,,,,,,,,,,
2002-12-23,87.97,,,,,,,,,,,
2002-12-24,86.31,,,,,,,,,,,
2002-12-26,85.59,,,,,,,,,,,
2002-12-27,83.72,,,,,,,,,,,
2002-12-30,79.87,,,,,,,,,,,
2003-01-02,80.72,,,,,,,,,,,
2003-01-03,84.15,,,,,,,,,,,
2003-01-06,84.92,,,,,,,,,,,
2003-01-07,83.03,,,,,,,,,,,
2003-01-08,82.97,,,,,,,,,,,
2003-01-09,80.04,,,,,,,,,,,
2003-01-10,79.93,,,,,,,,,,,
2003-01-13,82.58,,,,,,,,,,,
2003-01-14,82.79,,,,,,,,,,,
2003-01-15,82.52,,,,,,,,,,,
2003-01-16,82.58,,,,,,,,,,,
2003-01-17,80.96,,,,,,,,,,,
2003-01-20,80.72,,,,,,,,,,,
2003-01-21,80.5,,,,,,,,,,,
2003-01-22,79.23,,,,,,,,,,,
2003-01-23,79.57,,,,,,,,,,,
2003-01-24,77.54,,,,,,,,,,,
2003-01-27,75.45,,,,,,,,,,,
2003-01-28,76.46,,,,,,,,,,,
2003-01-29,74.15,,,,,,,,,,,
2003-01-30,75.22,,,,,,,,,,,
2003-02-03,76.3,,,,,,,,,,,
2003-02-04,76.7,,,,,,,,,,,
2003-02-05,76.23,,,,,,,,,,,
2003-02-06,74.74,,,,,,,,,,,
2003-02-07,73.17,,,,,,,,,,,
2003-02-10,73.16,,,,,,,,,,,
2003-02-11,73.01,,,,,,,,,,,
2003-02-12,74.02,,,,,,,,,,,
2003-02-13,72.92,,,,,,,,,,,
2003-02-14,72.86,,,,,,,,,,,
2003-02-17,76.32,,,,,,,,,,,
2003-02-18,76.55,,,,,,,,,,,
2003-02-19,76.22,,,,,,,,,,,
2003-02-20,76.89,,,,,,,,,,,
2003-02-21,76.61,,,,,,,,,,,
2003-02-24,78.32,,,,,,,,,,,
2003-02-25,75.13,,,,,,,,,,,
2003-02-26,74.83,,,,,,,,,,,
2003-02-27,73.8,,,,,,,,,,,
2003-02-28,72.85,,,,,,,,,,,
2003-03-03,74.87,,,,,,,,,,,
2003-03-04,73.07,,,,,,,,,,,
2003-03-05,70.95,,,,,,,,,,,
2003-03-06,70.37,,,,,,,,,,,
2003-03-07,69.33,,,,,,,,,,,
2003-03-10,69.26,,,,,,,,,,,
2003-03-11,67.79,,,,,,,,,,,
2003-03-12,67.65,,,,,,,,,,,
2003-03-13,67.84,,,,,,,,,,,
2003-03-14,68.51,,,,,,,,,,,
2003-03-17,65.64,,,,,,,,,,,
2003-03-18,68.49,,,,,,,,,,,
2003-03-19,69.05,,,,,,,,,,,
2003-03-20,72.4,,,,,,,,,,,
2003-03-21,73.37,,,,,,,,,,,
2003-03-24,72.58,,,,,,,,,,,
2003-03-25,70.7,,,,,,,,,,,
2003-03-26,70.58,,,,,,,,,,,
2003-03-27,69.82,,,,,,,,,,,
2003-03-28,70.77,,,,,,,,,,,
2003-03-31,68.05,,,,,,,,,,,
2003-04-01,68.4,,,,,,,,,,,
2003-04-02,69.0,,,,,,,,,,,
2003-04-03,69.28,,,,,,,,,,,
2003-04-04,70.99,,,,,,,,,,,
2003-04-07,74.63,,,,,,,,,,,
2003-04-08,74.83,,,,,,,,,,,
2003-04-09,72.45,,,,,,,,,,,
2003-04-10,73.56,,,,,,,,,,,
2003-04-11,74.22,,,,,,,,,,,
2003-04-14,75.75,,,,,,,,,,,
2003-04-15,77.13,,,,,,,,,,,
2003-04-16,79.26,,,,,,,,,,,
2003-04-17,78.11,,,,,,,,,,,
2003-04-18,79.67,,,,,,,,,,,
2003-04-21,79.06,,,,,,,,,,,
2003-04-22,76.71,,,,,,,,,,,
2003-04-23,76.06,,,,,,,,,,,
2003-04-24,74.79,,,,,,,,,,,
2003-04-25,72.07,,,,,,,,,,,
2003-04-28,72.41,,,,,,,,,,,
2003-04-29,76.15,,,,,,,,,,,
2003-04-30,76.45,,,,,,,,,,,
2003-05-02,76.12,,,,,,,,,,,
2003-05-06,77.01,,,,,,,,,,,
2003-05-07,78.85,,,,,,,,,,,
2003-05-09,78.9,,,,,,,,,,,
2003-05-12,80.45,,,,,,,,,,,
2003-05-13,78.19,,,,,,,,,,,
2003-05-14,77.57,,,,,,,,,,,
2003-05-15,78.8,,,,,,,,,,,
2003-05-16,77.56,,,,,,,,,,,
2003-05-19,75.63,,,,,,,,,,,
2003-05-20,76.4,,,,,,,,,,,
2003-05-21,76.16,,,,,,,,,,,
2003-05-22,75.43,,,,,,,,,,,
2003-05-23,77.56,,,,,,,,,,,
2003-05-26,78.39,,,,,,,,,,,
2003-05-27,77.94,,,,,,,,,,,
2003-05-28,79.82,,,,,,,,,,,
2003-05-29,80.4,,,,,,,,,,,
2003-05-30,80.53,,,,,,,,,,,
2003-06-02,82.55,,,,,,,,,,,
2003-06-03,80.95,,,,,,,,,,,
2003-06-04,81.4,,,,,,,,,,,
2003-06-05,81.74,,,,,,,,,,,
2003-06-09,82.86,,,,,,,,,,,
2003-06-10,82.77,,,,,,,,,,,
2003-06-11,82.93,,,,,,,,,,,
2003-06-12,83.82,,,,,,,,,,,
2003-06-13,84.79,,,,,,,,,,,
2003-06-16,83.72,,,,,,,,,,,
2003-06-17,85.92,,,,,,,,,,,
2003-06-18,86.04,,,,,,,,,,,
2003-06-19,88.11,,,,,,,,,,,
2003-06-20,87.55,,,,,,,,,,,
2003-06-23,86.06,,,,,,,,,,,
2003-06-24,84.67,,,,,,,,,,,
2003-06-25,86.04,,,,,,,,,,,
2003-06-26,86.37,,,,,,,,,,,
2003-06-27,86.53,,,,,,,,,,,
2003-06-30,85.47,,,,,,,,,,,
2003-07-01,86.15,,,,,,,,,,,
2003-07-02,87.61,,,,,,,,,,,
2003-07-03,87.73,,,,,,,,,,,
2003-07-04,88.59,,,,,,,,,,,
2003-07-07,90.07,,,,,,,,,,,
2003-07-08,90.69,,,,,,,,,,,
2003-07-09,90.28,,,,,,,,,,,
2003-07-10,89.61,,,,,,,,,,,
2003-07-11,90.15,,,,,,,,,,,
2003-07-14,92.32,,,,,,,,,,,
2003-07-15,91.41,,,,,,,,,,,
2003-07-16,91.9,,,,,,,,,,,
2003-07-18,89.63,,,,,,,,,,,
2003-07-21,88.88,,,,,,,,,,,
2003-07-22,89.8,,,,,,,,,,,
2003-07-23,89.21,,,,,,,,,,,
2003-07-24,90.11,,,,,,,,,,,
2003-07-25,90.34,,,,,,,,,,,
2003-07-28,92.06,,,,,,,,,,,
2003-07-29,92.73,,,,,,,,,,,
2003-07-30,91.56,,,,,,,,,,,
2003-07-31,91.52,,,,,,,,,,,
2003-08-01,93.46,,,,,,,,,,,
2003-08-04,92.31,,,,,,,,,,,
2003-08-05,92.76,,,,,,,,,,,
2003-08-06,90.84,,,,,,,,,,,
2003-08-07,91.06,,,,,,,,,,,
2003-08-08,90.24,,,,,,,,,,,
2003-08-11,90.39,,,,,,,,,,,
2003-08-12,89.92,,,,,,,,,,,
2003-08-13,91.46,,,,,,,,,,,
2003-08-14,93.38,,,,,,,,,,,
2003-08-18,93.73,,,,,,,,,,,
2003-08-19,95.2,,,,,,,,,,,
2003-08-20,94.87,,,,,,,,,,,
2003-08-21,97.18,,,,,,,,,,,
2003-08-22,97.23,,,,,,,,,,,
2003-08-25,97.45,,,,,,,,,,,
2003-08-26,96.91,,,,,,,,,,,
2003-08-27,97.64,,,,,,,,,,,
2003-08-28,96.71,,,,,,,,,,,
2003-08-29,97.59,,,,,,,,,,,
2003-09-01,98.23,,,,,,,,,,,
2003-09-02,98.54,,,,,,,,,,,
2003-09-03,98.53,,,,,,,,,,,
2003-09-04,98.26,,,,,,,,,,,
2003-09-05,97.93,,,,,,,,,,,
2003-09-08,97.89,,,,,,,,,,,
2003-09-09,98.87,,,,,,,,,,,
2003-09-15,96.94,,,,,,,,,,,
2003-09-16,98.25,,,,,,,,,,,
2003-09-17,98.7,,,,,,,,,,,
2003-09-18,97.53,,,,,,,,,,,
2003-09-19,96.13,,,,,,,,,,,
2003-09-22,91.78,,,,,,,,,,,
2003-09-23,92.3,,,,,,,,,,,
2003-09-24,93.09,,,,,,,,,,,
2003-09-25,91.66,,,,,,,,,,,
2003-09-26,89.51,,,,,,,,,,,
2003-09-29,89.37,,,,,,,,,,,
2003-09-30,89.55,,,,,,,,,,,
2003-10-01,90.63,,,,,,,,,,,
2003-10-02,92.05,,,,,,,,,,,
2003-10-06,93.06,,,,,,,,,,,
2003-10-07,93.65,,,,,,,,,,,
2003-10-08,93.1,,,,,,,,,,,
2003-10-09,94.99,,,,,,,,,,,
2003-10-10,97.98,,,,,,,,,,,
2003-10-13,97.79,,,,,,,,,,,
2003-10-14,99.11,,,,,,,,,,,
2003-10-15,98.79,,,,,,,,,,,
2003-10-16,100.56,,,,,,,,,,,
2003-10-17,99.33,,,,,,,,,,,
2003-10-20,100.58,,,,,,,,,,,
2003-10-21,101.04,,,,,,,,,,,
2003-10-22,100.99,,,,,,,,,,,
2003-10-23,97.59,,,,,,,,,,,
2003-10-24,96.74,,,,,,,,,,,
2003-10-27,98.62,,,,,,,,,,,
2003-10-28,100.53,,,,,,,,,,,
2003-10-29,101.1,,,,,,,,,,,
2003-10-30,101.98,,,,,,,,,,,
2003-10-31,101.44,,,,,,,,,,,
2003-11-03,102.74,,,,,,,,,,,
2003-11-04,103.29,,,,,,,,,,,
2003-11-05,104.56,,,,,,,,,,,
2003-11-06,102.36,,,,,,,,,,,
2003-11-07,104.23,,,,,,,,,,,
2003-11-10,103.16,,,,,,,,,,,
2003-11-11,102.02,,,,,,,,,,,
2003-11-12,103.41,,,,,,,,,,,
2003-11-13,105.89,,,,,,,,,,,
2003-11-14,105.35,,,,,,,,,,,
2003-11-17,103.21,,,,,,,,,,,
2003-11-18,104.11,,,,,,,,,,,
2003-11-19,100.17,,,,,,,,,,,
2003-11-20,99.8,,,,,,,,,,,
2003-11-21,99.94,,,,,,,,,,,
2003-11-24,97.61,,,,,,,,,,,
2003-11-25,99.71,,,,,,,,,,,
2003-11-26,101.6,,,,,,,,,,,
2003-11-27,101.6,,,,,,,,,,,
2003-11-28,103.61,,,,,,,,,,,
2003-12-01,104.9,,,,,,,,,,,
2003-12-02,104.86,,,,,,,,,,,
2003-12-03,104.79,,,,,,,,,,,
2003-12-04,103.99,,,,,,,,,,,
2003-12-05,101.87,,,,,,,,,,,
2003-12-08,101.3,,,,,,,,,,,
2003-12-09,101.64,,,,,,,,,,,
2003-12-10,102.69,,,,,,,,,,,
2003-12-11,102.12,,,,,,,,,,,
2003-12-12,104.32,,,,,,,,,,,
2003-12-15,106.48,,,,,,,,,,,
2003-12-16,104.76,,,,,,,,,,,
2003-12-17,103.05,,,,,,,,,,,
2003-12-18,104.45,,,,,,,,,,,
2003-12-19,105.04,,,,,,,,,,,
2003-12-22,104.16,,,,,,,,,,,
2003-12-23,103.89,,,,,,,,,,,
2003-12-24,102.77,,,,,,,,,,,
2003-12-26,102.43,,,,,,,,,,,
2003-12-29,102.79,,,,,,,,,,,
2003-12-30,105.21,,,,,,,,,,,
2004-01-02,106.65,,,,,,,,,,,
2004-01-05,107.07,,,,,,,,,,,
2004-01-06,106.9,,,,,,,,,,,
2004-01-07,107.54,,,,,,,,,,,
2004-01-08,107.2,,,,,,,,,,,
2004-01-09,110.26,,,,,,,,,,,
2004-01-12,111.1,,,,,,,,,,,
2004-01-13,110.71,,,,,,,,,,,
2004-01-14,110.98,,,,,,,,,,,
2004-01-15,110.34,,,,,,,,,,,
2004-01-16,110.63,,,,,,,,,,,
2004-01-19,111.96,,,,,,,,,,,
2004-01-20,112.63,,,,,,,,,,,
2004-01-26,113.68,,,,,,,,,,,
2004-01-27,113.02,,,,,,,,,,,
2004-01-28,112.59,,,,,,,,,,,
2004-01-29,111.66,,,,,,,,,,,
2004-01-30,110.89,,,,,,,,,,,
2004-02-02,111.68,,,,,,,,,,,
2004-02-03,109.61,,,,,,,,,,,
2004-02-04,108.96,,,,,,,,,,,
2004-02-05,109.77,,,,,,,,,,,
2004-02-06,111.16,,,,,,,,,,,
2004-02-09,113.18,,,,,,,,,,,
2004-02-10,113.46,,,,,,,,,,,
2004-02-11,114.92,,,,,,,,,,,
2004-02-12,115.2,,,,,,,,,,,
2004-02-13,115.75,,,,,,,,,,,
2004-02-16,115.63,,,,,,,,,,,
2004-02-17,116.03,,,,,,,,,,,
2004-02-18,114.87,,,,,,,,,,,
2004-02-19,115.65,,,,,,,,,,,
2004-02-20,115.03,,,,,,,,,,,
2004-02-23,115.05,,,,,,,,,,,
2004-02-24,113.32,,,,,,,,,,,
2004-02-25,113.63,,,,,,,,,,,
2004-02-26,113.44,,,,,,,,,,,
2004-02-27,115.92,,,,,,,,,,,
2004-03-02,118.07,,,,,,,,,,,
2004-03-03,117.57,,,,,,,,,,,
2004-03-04,119.28,,,,,,,,,,,
2004-03-05,118.88,,,,,,,,,,,
2004-03-08,118.1,,,,,,,,,,,
2004-03-09,116.82,,,,,,,,,,,
2004-03-10,114.74,,,,,,,,,,,
2004-03-11,113.87,,,,,,,,,,,
2004-03-12,111.23,,,,,,,,,,,
2004-03-15,111.63,,,,,,,,,,,
2004-03-16,111.49,,,,,,,,,,,
2004-03-17,114.55,,,,,,,,,,,
2004-03-18,114.55,,,,,,,,,,,
2004-03-19,116.02,,,,,,,,,,,
2004-03-22,113.31,,,,,,,,,,,
2004-03-23,113.72,,,,,,,,,,,
2004-03-24,113.18,,,,,,,,,,,
2004-03-25,112.16,,,,,,,,,,,
2004-03-26,113.64,,,,,,,,,,,
2004-03-29,115.1,,,,,,,,,,,
2004-03-30,114.98,,,,,,,,,,,
2004-03-31,115.98,,,,,,,,,,,
2004-04-01,116.34,,,,,,,,,,,
2004-04-02,116.35,,,,,,,,,,,
2004-04-06,119.57,,,,,,,,,,,
2004-04-07,120.05,,,,,,,,,,,
2004-04-08,121.04,,,,,,,,,,,
2004-04-09,119.27,,,,,,,,,,,
2004-04-12,120.99,,,,,,,,,,,
2004-04-13,120.65,,,,,,,,,,,
2004-04-14,120.59,,,,,,,,,,,
2004-04-16,117.97,,,,,,,,,,,
2004-04-19,118.49,,,,,,,,,,,
2004-04-20,120.6,,,,,,,,,,,
2004-04-21,121.93,,,,,,,,,,,
2004-04-22,120.76,,,,,,,,,,,
2004-04-23,122.44,,,,,,,,,,,
2004-04-26,120.3,,,,,,,,,,,
2004-04-27,119.7,,,,,,,,,,,
2004-04-28,117.48,,,,,,,,,,,
2004-04-29,114.01,,,,,,,,,,,
2004-04-30,112.4,,,,,,,,,,,
2004-05-03,112.84,,,,,,,,,,,
2004-05-04,112.92,,,,,,,,,,,
2004-05-06,108.97,,,,,,,,,,,
2004-05-07,109.38,,,,,,,,,,,
2004-05-10,102.94,,,,,,,,,,,
2004-05-11,102.73,,,,,,,,,,,
2004-05-12,106.05,,,,,,,,,,,
2004-05-13,102.14,,,,,,,,,,,
2004-05-14,99.11,,,,,,,,,,,
2004-05-17,94.05,,,,,,,,,,,
2004-05-18,96.09,,,,,,,,,,,
2004-05-19,100.92,,,,,,,,,,,
2004-05-20,99.66,,,,,,,,,,,
2004-05-21,102.13,,,,,,,,,,,
2004-05-24,103.68,,,,,,,,,,,
2004-05-25,101.64,,,,,,,,,,,
2004-05-27,104.09,,,,,,,,,,,
2004-05-28,105.82,,,,,,,,,,,
2004-05-31,104.14,,,,,,,,,,,
2004-06-01,105.74,,,,,,,,,,,
2004-06-02,104.06,,,,,,,,,,,
2004-06-03,99.51,,,,,,,,,,,
2004-06-04,100.95,,,,,,,,,,,
2004-06-07,105.02,,,,,,,,,,,
2004-06-08,104.73,,,,,,,,,,,
2004-06-09,102.59,,,,,,,,,,,
2004-06-10,100.58,,,,,,,,,,,
2004-06-11,96.39,,,,,,,,,,,
2004-06-14,94.9,,,,,,,,,,,
2004-06-15,96.78,,,,,,,,,,,
2004-06-16,96.84,,,,,,,,,,,
2004-06-17,98.02,,,,,,,,,,,
2004-06-18,95.74,,,,,,,,,,,
2004-06-21,96.8,,,,,,,,,,,
2004-06-22,96.48,,,,,,,,,,,
2004-06-23,95.56,,,,,,,,,,,
2004-06-24,98.85,,,,,,,,,,,
2004-06-25,101.08,,,,,,,,,,,
2004-06-28,99.85,,,,,,,,,,,
2004-06-29,100.81,,,,,,,,,,,
2004-06-30,101.85,,,,,,,,,,,
2004-07-01,100.8,,,,,,,,,,,
2004-07-02,97.75,,,,,,,,,,,
2004-07-05,97.91,,,,,,,,,,,
2004-07-06,98.19,,,,,,,,,,,
2004-07-07,98.46,,,,,,,,,,,
2004-07-08,95.78,,,,,,,,,,,
2004-07-09,96.51,,,,,,,,,,,
2004-07-12,96.45,,,,,,,,,,,
2004-07-13,97.11,,,,,,,,,,,
2004-07-14,95.09,,,,,,,,,,,
2004-07-15,94.64,,,,,,,,,,,
2004-07-16,95.6,,,,,,,,,,,
2004-07-19,97.11,,,,,,,,,,,
2004-07-20,95.29,,,,,,,,,,,
2004-07-21,97.51,,,,,,,,,,,
2004-07-22,96.08,,,,,,,,,,,
2004-07-23,95.38,,,,,,,,,,,
2004-07-26,95.22,,,,,,,,,,,
2004-07-27,95.66,,,,,,,,,,,
2004-07-28,96.55,,,,,,,,,,,
2004-07-29,94.59,,,,,,,,,,,
2004-07-30,95.27,,,,,,,,,,,
2004-08-02,93.19,,,,,,,,,,,
2004-08-03,94.21,,,,,,,,,,,
2004-08-04,94.59,,,,,,,,,,,
2004-08-05,96.31,,,,,,,,,,,
2004-08-06,94.84,,,,,,,,,,,
2004-08-09,96.08,,,,,,,,,,,
2004-08-10,96.72,,,,,,,,,,,
2004-08-11,97.23,,,,,,,,,,,
2004-08-12,99.05,,,,,,,,,,,
2004-08-13,100.15,,,,,,,,,,,
2004-08-16,99.72,,,,,,,,,,,
2004-08-17,98.97,,,,,,,,,,,
2004-08-18,99.48,,,,,,,,,,,
2004-08-19,101.18,,,,,,,,,,,
2004-08-20,100.86,,,,,,,,,,,
2004-08-23,100.92,,,,,,,,,,,
2004-08-24,101.5,,,,,,,,,,,
2004-08-25,102.87,,,,,,,,,,,
2004-08-26,103.25,,,,,,,,,,,
2004-08-27,103.38,,,,,,,,,,,
2004-08-30,103.07,,,,,,,,,,,
2004-08-31,102.89,,,,,,,,,,,
2004-09-01,104.69,,,,,,,,,,,
2004-09-02,105.66,,,,,,,,,,,
2004-09-03,104.84,,,,,,,,,,,
2004-09-06,105.52,,,,,,,,,,,
2004-09-07,104.97,,,,,,,,,,,
2004-09-08,104.44,,,,,,,,,,,
2004-09-09,105.39,,,,,,,,,,,
2004-09-10,107.32,,,,,,,,,,,
2004-09-13,109.56,,,,,,,,,,,
2004-09-14,109.27,,,,,,,,,,,
2004-09-15,109.27,,,,,,,,,,,
2004-09-16,110.2,,,,,,,,,,,
2004-09-17,109.32,,,,,,,,,,,
2004-09-20,110.38,,,,,,,,,,,
2004-09-21,110.42,,,,,,,,,,,
2004-09-22,107.53,,,,,,,,,,,
2004-09-23,106.94,,,,,,,,,,,
2004-09-24,107.33,,,,,,,,,,,
2004-09-30,107.69,,,,,,,,,,,
2004-10-01,109.42,,,,,,,,,,,
2004-10-04,114.02,,,,,,,,,,,
2004-10-05,114.04,,,,,,,,,,,
2004-10-06,114.44,,,,,,,,,,,
2004-10-07,114.17,,,,,,,,,,,
2004-10-08,113.82,,,,,,,,,,,
2004-10-11,113.82,,,,,,,,,,,
2004-10-12,110.47,,,,,,,,,,,
2004-10-13,110.42,,,,,,,,,,,
2004-10-14,109.17,,,,,,,,,,,
2004-10-15,108.42,,,,,,,,,,,
2004-10-18,109.24,,,,,,,,,,,
2004-10-19,110.24,,,,,,,,,,,
2004-10-20,106.93,,,,,,,,,,,
2004-10-21,105.78,,,,,,,,,,,
2004-10-22,106.8,,,,,,,,,,,
2004-10-25,104.13,,,,,,,,,,,
2004-10-26,104.98,,,,,,,,,,,
2004-10-27,104.63,,,,,,,,,,,
2004-10-28,107.77,,,,,,,,,,,
2004-10-29,107.99,,,,,,,,,,,
2004-11-01,108.17,,,,,,,,,,,
2004-11-02,109.67,,,,,,,,,,,
2004-11-03,111.58,,,,,,,,,,,
2004-11-04,110.3,,,,,,,,,,,
2004-11-05,111.52,,,,,,,,,,,
2004-11-08,109.34,,,,,,,,,,,
2004-11-09,109.04,,,,,,,,,,,
2004-11-10,111.19,,,,,,,,,,,
2004-11-11,111.24,,,,,,,,,,,
2004-11-12,113.41,,,,,,,,,,,
2004-11-15,114.09,,,,,,,,,,,
2004-11-16,113.3,,,,,,,,,,,
2004-11-17,114.61,,,,,,,,,,,
2004-11-18,113.33,,,,,,,,,,,
2004-11-19,112.07,,,,,,,,,,,
2004-11-22,109.83,,,,,,,,,,,
2004-11-23,111.18,,,,,,,,,,,
2004-11-24,112.74,,,,,,,,,,,
2004-11-25,112.59,,,,,,,,,,,
2004-11-26,110.68,,,,,,,,,,,
2004-11-29,111.62,,,,,,,,,,,
2004-11-30,113.4,,,,,,,,,,,
2004-12-01,113.09,,,,,,,,,,,
2004-12-02,114.06,,,,,,,,,,,
2004-12-03,113.96,,,,,,,,,,,
2004-12-06,112.37,,,,,,,,,,,
2004-12-07,111.01,,,,,,,,,,,
2004-12-08,112.16,,,,,,,,,,,
2004-12-09,110.88,,,,,,,,,,,
2004-12-10,108.57,,,,,,,,,,,
2004-12-13,108.36,,,,,,,,,,,
2004-12-14,109.38,,,,,,,,,,,
2004-12-15,111.87,,,,,,,,,,,
2004-12-16,112.51,,,,,,,,,,,
2004-12-17,112.63,,,,,,,,,,,
2004-12-20,113.45,,,,,,,,,,,
2004-12-21,113.51,,,,,,,,,,,
2004-12-22,113.66,,,,,,,,,,,
2004-12-23,112.54,,,,,,,,,,,
2004-12-24,113.15,,,,,,,,,,,
2004-12-27,113.0,,,,,,,,,,,
2004-12-28,113.25,,,,,,,,,,,
2004-12-29,113.84,,,,,,,,,,,
2004-12-30,115.25,,,,,,,,,,,
2005-01-03,115.36,,,,,,,,,,,
2005-01-04,114.77,,,,,,,,,,,
2005-01-05,114.65,,,,,,,,,,,
2005-01-06,112.94,,,,,,,,,,,
2005-01-07,112.71,,,,,,,,,,,
2005-01-10,113.27,,,,,,,,,,,
2005-01-11,114.66,,,,,,,,,,,
2005-01-12,114.09,,,,,,,,,,,
2005-01-13,115.01,,,,,,,,,,,
2005-01-14,117.82,,,,,,,,,,,
2005-01-17,119.91,,,,,,,,,,,
2005-01-18,119.5,,,,,,,,,,,
2005-01-19,118.9,,,,,,,,,,,
2005-01-20,118.02,,,,,,,,,,,
2005-01-21,119.4,,,,,,,,,,,
2005-01-24,119.83,,,,,,,,,,,
2005-01-25,118.91,,,,,,,,,,,
2005-01-26,120.51,,,,,,,,,,,
2005-01-27,120.16,,,,,,,,,,,
2005-01-28,119.65,,,,,,,,,,,
2005-01-31,121.06,,,,,,,,,,,
2005-02-01,120.0,,,,,,,,,,,
2005-02-02,119.74,,,,,,,,,,,
2005-02-03,120.64,,,,,,,,,,,
2005-02-04,121.3,,,,,,,,,,,
2005-02-07,123.2,,,,,,,,,,,
2005-02-11,122.84,,,,,,,,,,,
2005-02-14,124.94,,,,,,,,,,,
2005-02-15,125.48,,,,,,,,,,,
2005-02-16,125.85,,,,,,,,,,,
2005-02-17,125.93,,,,,,,,,,,
2005-02-18,127.43,,,,,,,,,,,
2005-02-21,128.09,,,,,,,,,,,
2005-02-22,126.74,,,,,,,,,,,
2005-02-23,125.53,,,,,,,,,,,
2005-02-24,127.81,,,,,,,,,,,
2005-02-25,129.13,,,,,,,,,,,
2005-02-28,130.85,,,,,,,,,,,
2005-03-02,130.14,,,,,,,,,,,
